date,vehicle_name,fleet_name,category,km_per_liter,idle_ratio,distance_km,anomaly_types,severity
2025-09-26,GF653AW,CARPI,Default,9.749098557692307,0.5362665868502444,25.34765625,High Idle (informational),0
2025-09-28,GF653AW,CARPI,Default,9.681490384615385,0.8731486966824644,12.5859375,High Idle (informational),0
2025-09-24,ZB887AY,CARTA E CARTONE FI,Default,,0.9775887269047708,7.281005859375,High Idle (informational),0
2025-09-24,ZB886AY,CARTA E CARTONE FI,Default,,0.9927729313428477,2.2859954833984375,"High Idle (informational), Low Distance",1
2025-09-26,ZB886AY,CARTA E CARTONE FI,Default,,0.0,2.2469940185546875,Low Distance,1
2025-09-23,HA208CG,CARTA E CARTONE FI,Default,9.793830284705528,0.4502859656841179,50.92791748046875,High Idle (informational),0
2025-09-24,HA208CG,CARTA E CARTONE FI,Default,9.919322620738635,0.5039557371115363,43.64501953125,High Idle (informational),0
2025-09-25,HA208CG,CARTA E CARTONE FI,Default,9.468049080141128,0.7318252556691863,29.3509521484375,High Idle (informational),0
2025-09-26,HA208CG,CARTA E CARTONE FI,Default,9.563833383413462,0.623357385196158,49.73193359375,High Idle (informational),0
2025-09-27,HA208CG,CARTA E CARTONE FI,Default,9.995742071242558,0.6124466412042238,41.98211669921875,High Idle (informational),0
2025-09-22,GR329NG,CARTA E CARTONE FI,Default,4.057658920940171,0.7016184898293344,94.94921875,High Idle (informational),0
2025-09-26,GR329NG,CARTA E CARTONE FI,Default,,1.0,0.12109375,High Idle (informational),0
2025-09-23,GL426YP,CONCORDIA-CARPI,Default,9.62540064102564,0.6213078019963333,37.5390625,High Idle (informational),0
2025-09-24,GL426YP,CONCORDIA-CARPI,Default,9.710286458333334,0.8034728228328122,34.95703125,High Idle (informational),0
2025-09-25,GL426YP,CONCORDIA-CARPI,Default,9.86640625,0.5327318903756492,98.6640625,High Idle (informational),0
2025-09-26,GL426YP,CONCORDIA-CARPI,Default,9.920454545454545,0.4851085417151071,163.6875,High Idle (informational),0
2025-09-27,GL426YP,CONCORDIA-CARPI,Default,9.762541118421053,0.7256304102371095,37.09765625,High Idle (informational),0
2025-09-28,GL426YP,CONCORDIA-CARPI,Default,9.243790064102564,0.7692970912556155,36.05078125,High Idle (informational),0
2025-09-22,GY929HW,COSTABISSARA,Default,15.37363499070632,0.7181815388397247,413.55078125,High Idle (informational),0
2025-09-23,GY929HW,COSTABISSARA,Default,15.249779929577466,0.6085507564130673,108.2734375,High Idle (informational),0
2025-09-24,GY929HW,COSTABISSARA,Default,13.894087902607362,0.43073497883568795,452.947265625,High Idle (informational),0
2025-09-25,GY929HW,COSTABISSARA,Default,15.350366709183673,0.7733444326434538,150.43359375,High Idle (informational),0
2025-09-26,GY929HW,COSTABISSARA,Default,8.590777853260871,0.7617466991222247,39.517578125,High Idle (informational),0
2025-09-27,GY929HW,COSTABISSARA,Default,,0.6498194945848376,1.01953125,High Idle (informational),0
2025-09-22,GG653ZN,COSTABISSARA,Default,30.0732421875,0.5078102484293043,48.1171875,High Idle (informational),0
2025-09-23,GG653ZN,COSTABISSARA,Default,40.0,0.0,57.9609375,At Efficiency Cap,1
2025-09-24,GG653ZN,COSTABISSARA,Default,23.82440476190476,0.5765021219566674,50.03125,High Idle (informational),0
2025-09-22,EV586JN,COSTABISSARA,Default,19.959375,0.9346039992750559,49.8984375,High Idle (informational),0
2025-09-23,EV586JN,COSTABISSARA,Default,17.29123263888889,0.9172017009922455,77.810546875,High Idle (informational),0
2025-09-25,EV586JN,COSTABISSARA,Default,40.0,0.6827133479212254,55.177734375,"At Efficiency Cap, High Idle (informational)",1
2025-09-22,GM512CJ,CREMONA,Default,6.303125,0.815584589166973,47.2734375,High Idle (informational),0
2025-09-23,GM512CJ,CREMONA,Default,6.7431640625,0.8069384760507284,26.97265625,High Idle (informational),0
2025-09-24,GM512CJ,CREMONA,Default,6.644097222222222,0.8356791871408346,29.8984375,High Idle (informational),0
2025-09-25,GM512CJ,CREMONA,Default,4.358309659090909,0.7883261335419572,47.94140625,High Idle (informational),0
2025-09-26,GM512CJ,CREMONA,Default,5.352925145348838,0.7363471374360666,46.03515625,High Idle (informational),0
2025-09-27,GM512CJ,CREMONA,Default,5.5615234375,0.8362446567101166,22.24609375,High Idle (informational),0
2025-09-28,GM512CJ,CREMONA,Default,,0.5527683615819209,16.49609375,High Idle (informational),0
2025-09-28,GM512CJ,CREMONA,Default,,0.5527683615819209,16.49609375,High Idle (informational),0
2025-09-22,GM027XK,CREMONA,Default,11.203835227272727,0.6751291047423819,61.62109375,High Idle (informational),0
2025-09-23,GM027XK,CREMONA,Default,6.125,0.4657763937960357,64.3125,High Idle (informational),0
2025-09-25,GM027XK,CREMONA,Default,6.913475093984962,0.6534464640174367,91.94921875,High Idle (informational),0
2025-09-26,GM027XK,CREMONA,Default,12.28359375,0.6640458836181145,122.8359375,High Idle (informational),0
2025-09-27,GM027XK,CREMONA,Default,6.198486328125,0.6853084902694825,99.17578125,High Idle (informational),0
2025-09-22,GL425YP,CREMONA,Default,14.007393973214286,0.6409929980903882,39.220703125,High Idle (informational),0
2025-09-23,GL425YP,CREMONA,Default,13.56356534090909,0.6182316255755669,29.83984375,High Idle (informational),0
2025-09-24,GL425YP,CREMONA,Default,13.818359375,0.6025887573964497,55.2734375,High Idle (informational),0
2025-09-25,GL425YP,CREMONA,Default,13.607954545454545,0.7136946628051303,29.9375,High Idle (informational),0
2025-09-26,GL425YP,CREMONA,Default,13.994791666666666,0.5992590134925901,41.984375,High Idle (informational),0
2025-09-27,GL425YP,CREMONA,Default,13.813634072580644,0.6026036698277313,42.822265625,High Idle (informational),0
2025-09-22,GL424YP,CREMONA,Default,13.37890625,0.7129695251594613,21.40625,High Idle (informational),0
2025-09-23,GL424YP,CREMONA,Default,13.537946428571429,0.575383871357756,28.4296875,High Idle (informational),0
2025-09-24,GL424YP,CREMONA,Default,13.437500000000002,0.6775475923852183,30.90625,High Idle (informational),0
2025-09-26,GL424YP,CREMONA,Default,13.47439236111111,0.6852683501435618,24.25390625,High Idle (informational),0
2025-09-27,GL424YP,CREMONA,Default,13.947265625,0.5425191815856778,27.89453125,High Idle (informational),0
2025-09-28,GL424YP,CREMONA,Default,14.3857421875,0.6149774463776121,57.54296875,High Idle (informational),0
2025-09-22,GL423YP,CREMONA,Default,14.442997685185185,0.5889967637540453,38.99609375,High Idle (informational),0
2025-09-23,GL423YP,CREMONA,Default,14.142578125,0.5998554723426619,28.28515625,High Idle (informational),0
2025-09-24,GL423YP,CREMONA,Default,14.12109375,0.5523647543664552,22.59375,High Idle (informational),0
2025-09-25,GL423YP,CREMONA,Default,13.932291666666666,0.6072872189012241,25.078125,High Idle (informational),0
2025-09-26,GL423YP,CREMONA,Default,13.96484375,0.7743033519875382,22.34375,High Idle (informational),0
2025-09-27,GL423YP,CREMONA,Default,13.650716145833334,0.7393636273896877,32.76171875,High Idle (informational),0
2025-09-22,GL422YP,CREMONA,Default,13.983289930555555,0.4854844531531996,50.33984375,High Idle (informational),0
2025-09-23,GL422YP,CREMONA,Default,14.31688262195122,0.3385686693097489,58.69921875,High Idle (informational),0
2025-09-24,GL422YP,CREMONA,Default,14.359056122448978,0.4818844729507884,70.359375,High Idle (informational),0
2025-09-25,GL422YP,CREMONA,Default,13.97636217948718,0.3775585178965047,54.5078125,High Idle (informational),0
2025-09-26,GL422YP,CREMONA,Default,14.28762335526316,0.5370200163398693,54.29296875,High Idle (informational),0
2025-09-27,GL422YP,CREMONA,Default,14.238782051282051,0.637620427665074,55.53125,High Idle (informational),0
2025-09-22,GC069RT,CREMONA,Default,3.440082644628099,0.7564789344143622,41.625,High Idle (informational),0
2025-09-23,GC069RT,CREMONA,Default,7.702008928571429,0.6647029042205551,53.9140625,High Idle (informational),0
2025-09-24,GC069RT,CREMONA,Default,7.605113636363637,0.7814636728572059,41.828125,High Idle (informational),0
2025-09-25,GC069RT,CREMONA,Default,3.505497685185185,0.790648870981281,47.32421875,High Idle (informational),0
2025-09-26,GC069RT,CREMONA,Default,5.507413903061224,0.6667543859649123,53.97265625,High Idle (informational),0
2025-09-27,GC069RT,CREMONA,Default,6.503348214285714,0.7275441215207656,45.5234375,High Idle (informational),0
2025-09-22,GC067RT,CREMONA,Default,,0.9491486946651533,1.703125,"High Idle (informational), Low Distance",1
2025-09-23,GC067RT,CREMONA,Default,8.269636824324325,0.8394049957900646,30.59765625,High Idle (informational),0
2025-09-25,GC067RT,CREMONA,Default,7.76953125,0.9375509372453138,7.76953125,High Idle (informational),0
2025-09-23,FN666MG,DISINFESTAZIONI,Default,7.896959459459459,0.3890121362390709,29.21875,High Idle (informational),0
2025-09-26,FN666MG,DISINFESTAZIONI,Default,12.5390625,0.5068405105132678,90.28125,High Idle (informational),0
2025-09-23,FB597SW,DISINFESTAZIONI,Default,,1.0,0.0,"High Idle (informational), Low Distance",1
2025-09-23,GZ616ZV,EDILI ,Default,,0.0,4.5518798828125,Low Distance,1
2025-09-25,GZ616ZV,EDILI ,Default,,0.3246753246753247,4.125,"High Idle (informational), Low Distance",1
2025-09-22,GW011DK,EDILI ,Default,,1.0,0.03125,High Idle (informational),0
2025-09-23,GW011DK,EDILI ,Default,6.625217013888889,0.3312794490757521,59.626953125,High Idle (informational),0
2025-09-24,GW011DK,EDILI ,Default,11.235894097222221,0.408001379548198,40.44921875,High Idle (informational),0
2025-09-24,GR382NG,EDILI ,Default,5.095486111111111,0.8311494288648884,36.6875,High Idle (informational),0
2025-09-25,GR382NG,EDILI ,Default,9.07009548611111,0.8670853116863225,32.65234375,High Idle (informational),0
2025-09-26,GR382NG,EDILI ,Default,5.934244791666666,0.8694214876033057,32.044921875,High Idle (informational),0
2025-09-22,GP080SV,EDILI ,Default,11.21753589527027,0.5213912216764379,83.009765625,High Idle (informational),0
2025-09-22,GM719PV,EDILI ,Default,14.73858173076923,0.38871296086858176,38.3203125,High Idle (informational),0
2025-09-25,GF375CA,EDILI ,Default,,1.0,0.03125,High Idle (informational),0
2025-09-22,GA150GP,EDILI ,Default,19.4453125,0.8504534212695796,38.890625,High Idle (informational),0
2025-09-23,GA150GP,EDILI ,Default,17.872395833333332,0.790902575776738,53.6171875,High Idle (informational),0
2025-09-24,GA150GP,EDILI ,Default,13.80681818181818,0.912074278624885,15.1875,High Idle (informational),0
2025-09-25,GA150GP,EDILI ,Default,17.907451923076923,0.3782467532467532,116.3984375,High Idle (informational),0
2025-09-26,GA150GP,EDILI ,Default,,0.9695765784982935,8.8671875,High Idle (informational),0
2025-09-25,FG158WM,EDILI ,Default,,1.0,0.4921875,"High Idle (informational), Low Distance",1
2025-09-22,FF496DX,EDILI ,Default,,0.9259259259259259,2.625,High Idle (informational),0
2025-09-23,FF496DX,EDILI ,Default,,0.9773462783171522,1.859375,High Idle (informational),0
2025-09-24,FF496DX,EDILI ,Default,,0.4942263279445728,2.09375,High Idle (informational),0
2025-09-25,FF496DX,EDILI ,Default,,0.31356620633631194,14.953125,High Idle (informational),0
2025-09-26,FF496DX,EDILI ,Default,21.7085597826087,0.610877824435113,49.9296875,High Idle (informational),0
2025-09-22,EC941FF,EDILI ,Default,2.814033445247934,0.24189848006882708,34.0498046875,Low Efficiency,1
2025-09-25,GX220PP,ELETTRICISTI,Default,,1.0,0.0,"High Idle (informational), Low Distance",1
2025-09-22,GV390CN,ELETTRICISTI,Default,,0.5749870264660093,7.42578125,High Idle (informational),0
2025-09-25,GV390CN,ELETTRICISTI,Default,10.685096153846153,0.4603174603174603,13.890625,High Idle (informational),0
2025-09-26,GP248VK,ELETTRICISTI,Default,16.602957589285715,0.6069543912551828,46.48828125,High Idle (informational),0
2025-09-27,FX533JL,FABIO FABRETTO,Default,22.328869047619047,0.32012320328542093,46.890625,High Idle (informational),0
2025-09-24,FS067VH,FABIO FABRETTO,Default,21.520833333333332,0.39382157500353454,96.84375,High Idle (informational),0
2025-09-22,EX202TZ,FABIO FABRETTO,Default,18.795572916666668,0.4583948793697686,22.5546875,High Idle (informational),0
2025-09-25,EX202TZ,FABIO FABRETTO,Default,,0.8895216400911162,1.6328125,"High Idle (informational), Low Distance",1
2025-09-22,GX701YZ,FI SUD BAR VALLINA,Default,9.620481004901961,0.730530778062351,98.12890625,High Idle (informational),0
2025-09-23,GX701YZ,FI SUD BAR VALLINA,Default,9.51530246559633,0.7429529034196006,103.716796875,High Idle (informational),0
2025-09-24,GX701YZ,FI SUD BAR VALLINA,Default,9.619909571850394,0.7796350999131191,122.1728515625,High Idle (informational),0
2025-09-25,GX701YZ,FI SUD BAR VALLINA,Default,9.63817866161616,0.7399891591571245,95.41796875,High Idle (informational),0
2025-09-26,GX701YZ,FI SUD BAR VALLINA,Default,9.589443519467213,0.6462840403602039,116.9912109375,High Idle (informational),0
2025-09-27,GX701YZ,FI SUD BAR VALLINA,Default,9.61322206439394,0.778118881847986,126.89453125,High Idle (informational),0
2025-09-28,GX701YZ,FI SUD BAR VALLINA,Default,,0.8381057268722467,7.46484375,High Idle (informational),0
2025-09-22,GS093VB,FIRENZE FIERA,Default,29.293619791666668,0.8197675971684253,70.3046875,High Idle (informational),0
2025-09-23,GS093VB,FIRENZE FIERA,Default,23.321496212121215,0.8165814615188878,76.9609375,High Idle (informational),0
2025-09-24,GS093VB,FIRENZE FIERA,Default,23.458984375,0.8359207957608998,70.376953125,High Idle (informational),0
2025-09-25,GS093VB,FIRENZE FIERA,Default,20.08029513888889,0.8044945451026876,72.2890625,High Idle (informational),0
2025-09-26,GS093VB,FIRENZE FIERA,Default,20.93287417763158,0.8003495400150497,79.544921875,High Idle (informational),0
2025-09-22,GR145DX,FIRENZE FIERA,Default,22.198585304054053,0.5917686806195428,82.134765625,High Idle (informational),0
2025-09-24,GR145DX,FIRENZE FIERA,Default,20.552936422413794,0.30309355199403654,59.603515625,High Idle (informational),0
2025-09-25,GR145DX,FIRENZE FIERA,Default,14.806463068181817,0.8291458573440902,16.287109375,High Idle (informational),0
2025-09-26,GR145DX,FIRENZE FIERA,Default,22.0703125,0.8846153846153846,28.69140625,High Idle (informational),0
2025-09-22,GD703RZ,FIRENZE FIERA,Default,,0.8809845226509277,11.1328125,High Idle (informational),0
2025-09-23,GD703RZ,FIRENZE FIERA,Default,4.159071180555555,0.8110715387419726,29.9453125,High Idle (informational),0
2025-09-24,GD703RZ,FIRENZE FIERA,Default,,0.8940219767407969,12.3203125,High Idle (informational),0
2025-09-25,GD703RZ,FIRENZE FIERA,Default,,0.3968475998771792,11.2578125,High Idle (informational),0
2025-09-27,GD703RZ,FIRENZE FIERA,Default,,0.5593298939191931,12.078125,High Idle (informational),0
2025-09-28,GD703RZ,FIRENZE FIERA,Default,2.0399305555555554,0.8873279679984761,27.5390625,"Low Efficiency, High Idle (informational)",1
2025-09-28,GD703RZ,FIRENZE FIERA,Default,2.0399305555555554,0.8873279679984761,27.5390625,"Low Efficiency, High Idle (informational)",1
2025-09-22,FR430AF,FIRENZE FIERA,Default,,0.6315196998123828,9.484375,High Idle (informational),0
2025-09-25,FR430AF,FIRENZE FIERA,Default,,0.7393695014662757,4.5,"High Idle (informational), Low Distance",1
2025-09-26,FR430AF,FIRENZE FIERA,Default,,0.6958710976837865,8.609375,High Idle (informational),0
2025-09-22,FL149BR,FIRENZE FIERA,Default,,1.0,0.0,High Idle (informational),0
2025-09-24,FL149BR,FIRENZE FIERA,Default,,1.0,0.0,High Idle (informational),0
2025-09-25,FL149BR,FIRENZE FIERA,Default,,1.0,0.0,High Idle (informational),0
2025-09-27,FL149BR,FIRENZE FIERA,Default,,1.0,0.0,High Idle (informational),0
2025-09-22,FK598LF,FIRENZE FIERA,Default,3.692434210526316,0.9089050009295409,7.015625,High Idle (informational),0
2025-09-23,FK598LF,FIRENZE FIERA,Default,6.715104166666666,0.6885099189578879,50.36328125,High Idle (informational),0
2025-09-24,FK598LF,FIRENZE FIERA,Default,4.46920955882353,0.840617481956696,7.59765625,High Idle (informational),0
2025-09-25,FK598LF,FIRENZE FIERA,Default,,1.0,3.3125,"High Idle (informational), Low Distance",1
2025-09-26,FK598LF,FIRENZE FIERA,Default,2.557779947916667,0.9021393307734503,6.138671875,"Low Efficiency, High Idle (informational)",1
2025-09-27,FK598LF,FIRENZE FIERA,Default,,0.9348795718108831,3.15625,"High Idle (informational), Low Distance",1
2025-09-28,FK598LF,FIRENZE FIERA,Default,,1.0,1.541015625,"High Idle (informational), Low Distance",1
2025-09-22,GE327CK,GIOVANNI MASSINI,Default,23.39453125,0.8875101916021199,46.7890625,High Idle (informational),0
2025-09-22,FR597GC,GIOVANNI MASSINI,Default,29.97265625,0.8007959854646133,59.9453125,High Idle (informational),0
2025-09-23,FR597GC,GIOVANNI MASSINI,Default,29.71875,0.3742935192162773,59.4375,High Idle (informational),0
2025-09-24,FR597GC,GIOVANNI MASSINI,Default,29.68377976190476,0.8635907723169508,62.3359375,High Idle (informational),0
2025-09-25,FR597GC,GIOVANNI MASSINI,Default,,1.0,0.90625,High Idle (informational),0
2025-09-26,FR597GC,GIOVANNI MASSINI,Default,33.25086805555556,0.8855194821178034,59.8515625,High Idle (informational),0
2025-09-22,FK344RH,GIOVANNI MASSINI,Default,,1.0,0.0,High Idle (informational),0
2025-09-23,FK344RH,GIOVANNI MASSINI,Default,32.213541666666664,0.8778084351596374,57.984375,High Idle (informational),0
2025-09-25,FK344RH,GIOVANNI MASSINI,Default,21.229619565217394,0.9121043908342322,48.828125,High Idle (informational),0
2025-09-25,GS832XF,IDRAULICI,Default,,1.0,0.0234375,High Idle (informational),0
2025-09-22,GP242FR,IDRAULICI,Default,14.075520833333332,0.3150943396226415,25.3359375,High Idle (informational),0
2025-09-25,GJ456AS,IDRAULICI,Default,31.147836538461537,0.41447173720035513,40.4921875,High Idle (informational),0
2025-09-23,FK793NF,IDRAULICI,Default,,1.0,0.0,High Idle (informational),0
2025-09-25,FK793NF,IDRAULICI,Default,,1.0,0.0,"High Idle (informational), Low Distance",1
2025-09-22,FB956WL,IMPRUNETA ,Default,,1.0,0.125,High Idle (informational),0
2025-09-23,FB956WL,IMPRUNETA ,Default,3.3102584388185656,0.3010315132014763,78.453125,High Idle (informational),0
2025-09-24,FB956WL,IMPRUNETA ,Default,,1.0,0.03125,High Idle (informational),0
2025-09-25,FB956WL,IMPRUNETA ,Default,,1.0,0.03125,High Idle (informational),0
2025-09-26,FB956WL,IMPRUNETA ,Default,1.9086805555555555,0.1978820342322374,85.890625,Low Efficiency,1
2025-09-27,FB956WL,IMPRUNETA ,Default,,1.0,0.0,High Idle (informational),0
2025-09-28,FB956WL,IMPRUNETA ,Default,,1.0,0.0,High Idle (informational),0
2025-09-28,FB956WL,IMPRUNETA ,Default,,1.0,0.0,High Idle (informational),0
2025-09-22,GZ048DH,INGOMBR VALDISIEVE,Default,10.012474060058594,0.640757904616648,64.079833984375,High Idle (informational),0
2025-09-22,GZ040DH,INGOMBR VALDISIEVE,Default,4.1877422910748106,0.7058481957693903,55.2781982421875,High Idle (informational),0
2025-09-23,GZ040DH,INGOMBR VALDISIEVE,Default,5.579594630821078,0.49415388483781747,85.3677978515625,High Idle (informational),0
2025-09-24,GZ040DH,INGOMBR VALDISIEVE,Default,4.946442780671297,0.6750125187781673,66.7769775390625,High Idle (informational),0
2025-09-25,GZ040DH,INGOMBR VALDISIEVE,Default,6.004150390625,0.43317745508245137,81.0560302734375,High Idle (informational),0
2025-09-26,GZ040DH,INGOMBR VALDISIEVE,Default,3.2310223820233586,0.6074367830796128,63.9742431640625,High Idle (informational),0
2025-09-27,GZ040DH,INGOMBR VALDISIEVE,Default,5.329108960700758,0.4858156028368794,105.516357421875,High Idle (informational),0
2025-09-26,GZ039DH,INGOMBR VALDISIEVE,Default,,0.9606095457159287,6.60296630859375,High Idle (informational),0
2025-09-23,GZ033DH,INGOMBRANTI MUGELLO,Default,6.785210503472222,0.4277721053706351,134.34716796875,High Idle (informational),0
2025-09-25,GZ033DH,INGOMBRANTI MUGELLO,Default,6.345784505208333,0.31465286453685526,114.22412109375,High Idle (informational),0
2025-09-27,GZ033DH,INGOMBRANTI MUGELLO,Default,6.2818450927734375,0.3903754855416487,100.509521484375,High Idle (informational),0
2025-09-22,GZ030DH,INGOMBRANTI MUGELLO,Default,8.890340169270834,0.45668094514301505,133.3551025390625,High Idle (informational),0
2025-09-23,GZ030DH,INGOMBRANTI MUGELLO,Default,10.733807276165676,0.45288246078631084,135.2459716796875,High Idle (informational),0
2025-09-24,GZ030DH,INGOMBRANTI MUGELLO,Default,10.479903371710526,0.423973193887394,99.55908203125,High Idle (informational),0
2025-09-25,GZ030DH,INGOMBRANTI MUGELLO,Default,11.862453294836957,0.4255847079906263,136.418212890625,High Idle (informational),0
2025-09-26,GZ030DH,INGOMBRANTI MUGELLO,Default,9.72823797487745,0.4168613382279326,148.842041015625,High Idle (informational),0
2025-09-27,GZ030DH,INGOMBRANTI MUGELLO,Default,11.43176912006579,0.42704034846400735,108.601806640625,High Idle (informational),0
2025-09-22,GL742SN,KOLA-FERRANTE,Default,17.5634765625,0.5755859889386358,168.609375,High Idle (informational),0
2025-09-23,GL742SN,KOLA-FERRANTE,Default,16.6943359375,0.4347321665340758,373.953125,High Idle (informational),0
2025-09-25,GL742SN,KOLA-FERRANTE,Default,11.44350533807829,0.46242093156986774,321.5625,High Idle (informational),0
2025-09-26,GL742SN,KOLA-FERRANTE,Default,25.483630952380953,0.5481159955670484,53.515625,High Idle (informational),0
2025-09-27,GL742SN,KOLA-FERRANTE,Default,19.976325757575758,0.6031511290597804,65.921875,High Idle (informational),0
2025-09-23,GE267ZP,KOLA-FERRANTE,Default,16.722861842105264,0.8179900815139942,31.7734375,High Idle (informational),0
2025-09-22,FM706BV,KOLA-FERRANTE,Default,40.0,0.3450571791613723,111.03125,"At Efficiency Cap, High Idle (informational)",1
2025-09-23,FM706BV,KOLA-FERRANTE,Default,40.0,0.5949006546456874,376.03125,"At Efficiency Cap, High Idle (informational)",1
2025-09-24,FM706BV,KOLA-FERRANTE,Default,40.0,0.45978457172342624,153.9375,"At Efficiency Cap, High Idle (informational)",1
2025-09-25,FM706BV,KOLA-FERRANTE,Default,39.083333333333336,0.5545709406116069,117.25,High Idle (informational),0
2025-09-26,FM706BV,KOLA-FERRANTE,Default,28.110795454545453,0.5150906064508024,123.6875,High Idle (informational),0
2025-09-27,FM706BV,KOLA-FERRANTE,Default,28.039148351648354,0.6120391327933556,255.15625,High Idle (informational),0
2025-09-22,FK035NG,KOLA-FERRANTE,Default,25.600961538461537,0.7254453342049354,66.5625,High Idle (informational),0
2025-09-23,FK035NG,KOLA-FERRANTE,Default,19.867931547619047,0.6613433536871771,166.890625,High Idle (informational),0
2025-09-25,FK035NG,KOLA-FERRANTE,Default,19.96238425925926,0.8915799062988027,107.796875,High Idle (informational),0
2025-09-27,FK035NG,KOLA-FERRANTE,Default,15.816127232142858,0.463059849385652,177.140625,High Idle (informational),0
2025-09-28,FK035NG,KOLA-FERRANTE,Default,18.8046875,0.7109628265448995,150.4375,High Idle (informational),0
2025-09-23,FF958AB,KOLA-FERRANTE,Default,25.706129807692307,0.48890334119177303,66.8359375,High Idle (informational),0
2025-09-25,FF958AB,KOLA-FERRANTE,Default,21.448317307692307,0.7803611935089863,55.765625,High Idle (informational),0
2025-09-26,FF958AB,KOLA-FERRANTE,Default,25.525914634146343,0.4714076246334311,104.65625,High Idle (informational),0
2025-09-23,FF577HT,KOLA-FERRANTE,Default,,1.0,3.59375,"High Idle (informational), Low Distance",1
2025-09-25,FF577HT,KOLA-FERRANTE,Default,,0.5366906474820143,3.890625,"High Idle (informational), Low Distance",1
2025-09-26,FF577HT,KOLA-FERRANTE,Default,,0.7254901960784313,3.875,"High Idle (informational), Low Distance",1
2025-09-24,FD600FW,KOLA-FERRANTE,Default,,0.5742304549169164,5.4296875,High Idle (informational),0
2025-09-22,GP642DF,LODI - INGOMBRANTI,Default,11.73095703125,0.3610280588776449,46.923828125,High Idle (informational),0
2025-09-23,GP642DF,LODI - INGOMBRANTI,Default,7.064200202338129,0.4728241563055062,196.384765625,High Idle (informational),0
2025-09-24,GP642DF,LODI - INGOMBRANTI,Default,8.1205078125,0.9120595780325638,81.205078125,High Idle (informational),0
2025-09-25,GP642DF,LODI - INGOMBRANTI,Default,10.922375190548781,0.41874692356374377,179.126953125,High Idle (informational),0
2025-09-26,GP642DF,LODI - INGOMBRANTI,Default,9.40234375,0.7680466625734584,65.81640625,High Idle (informational),0
2025-09-27,GP642DF,LODI - INGOMBRANTI,Default,6.249310661764706,0.9559178186897906,53.119140625,High Idle (informational),0
2025-09-28,GP642DF,LODI - INGOMBRANTI,Default,6.36293472782258,0.464139836617011,78.900390625,High Idle (informational),0
2025-09-28,GP642DF,LODI - INGOMBRANTI,Default,6.36293472782258,0.464139836617011,78.900390625,High Idle (informational),0
2025-09-24,GJ789PB,LONIGO,Default,,0.6496066552129487,17.3984375,High Idle (informational),0
2025-09-26,GA501ZH,LONIGO,Default,,0.9910537673080381,1.90625,High Idle (informational),0
2025-09-27,GA501ZH,LONIGO,Default,,0.7308085977482088,1.79296875,High Idle (informational),0
2025-09-22,FN558EH,LONIGO,Default,7.48068820224719,0.35111653075222926,66.578125,High Idle (informational),0
2025-09-25,FN558EH,LONIGO,Default,,1.0,0.0,High Idle (informational),0
2025-09-23,GW791SF,LORRAI ,Default,,0.758760460251046,17.8486328125,High Idle (informational),0
2025-09-24,GW791SF,LORRAI ,Default,16.585036057692307,0.8075839744398201,129.36328125,High Idle (informational),0
2025-09-26,GW791SF,LORRAI ,Default,31.524784482758623,0.739952787573223,91.421875,High Idle (informational),0
2025-09-22,GT138SB,LORRAI ,Default,26.900699013157897,0.4422946696333559,204.4453125,High Idle (informational),0
2025-09-24,GT138SB,LORRAI ,Default,31.09085648148148,0.5555399473222125,167.890625,High Idle (informational),0
2025-09-26,GT138SB,LORRAI ,Default,30.113932291666668,0.6207222883658454,180.68359375,High Idle (informational),0
2025-09-26,FW635DV,LORRAI ,Default,,0.6325611325611326,6.578125,High Idle (informational),0
2025-09-22,FR461FW,LORRAI ,Default,11.640624999999998,0.5409457900807382,25.609375,High Idle (informational),0
2025-09-26,FR461FW,LORRAI ,Default,11.498786407766989,0.5065317313119909,118.4375,High Idle (informational),0
2025-09-22,GT320GK,LUCCA,Default,0.9722842261904762,0.7274711389351559,40.8359375,"Low Efficiency, High Idle (informational)",1
2025-09-23,GT320GK,LUCCA,Default,0.684051513671875,0.6401935277739742,65.6689453125,"Low Efficiency, High Idle (informational)",1
2025-09-24,GT320GK,LUCCA,Default,0.8116861979166666,0.5578401229823213,63.3115234375,"Low Efficiency, High Idle (informational)",1
2025-09-25,GT320GK,LUCCA,Default,0.8223334418402778,0.6049475262368815,59.2080078125,"Low Efficiency, High Idle (informational)",1
2025-09-26,GT320GK,LUCCA,Default,0.59619140625,0.7221820286499783,32.1943359375,"Low Efficiency, High Idle (informational)",1
2025-09-22,GH994WT,LUCCA,Default,3.1459686147186146,0.5349139693039503,72.671875,High Idle (informational),0
2025-09-23,GH994WT,LUCCA,Default,3.780879446640316,0.6050239967323598,95.65625,High Idle (informational),0
2025-09-24,GH994WT,LUCCA,Default,4.358221476510067,0.612106215607342,64.9375,High Idle (informational),0
2025-09-25,GH994WT,LUCCA,Default,3.9356737012987013,0.6528912875867386,60.609375,High Idle (informational),0
2025-09-26,GH994WT,LUCCA,Default,6.711482558139535,0.663993553833167,57.71875,High Idle (informational),0
2025-09-27,GH994WT,LUCCA,Default,6.364650974025974,0.6125563648976761,49.0078125,High Idle (informational),0
2025-09-22,GE931MF,LUCCA,Default,0.6848958333333334,0.607330664782984,73.96875,"Low Efficiency, High Idle (informational)",1
